             
x              y              v              
0.072      0.1156398  0.0000000e+00              
0.074      0.1156398  0.0000000e+00              
0.076      0.1156398  0.0000000e+00              
0.078      0.1156398  0.0000000e+00              
0.08      0.1156398  0.0000000e+00              
0.082      0.1156398  0.0000000e+00              
0.084      0.1156398  0.0000000e+00              
0.086      0.1156398  0.0000000e+00              
0.088      0.1156398  0.0000000e+00              
0.09      0.1156398  0.0000000e+00              
0.092      0.1156398  0.0000000e+00              
0.094      0.1156398  0.0000000e+00              
0.096      0.1156398  0.0000000e+00              
0.098      0.1156398  0.0000000e+00              
0.1      0.1156398  0.0000000e+00              
0.101      0.1156398  0.0000000e+00              
0.102      0.1156398  0.0000000e+00              
0      0.1180258  0.0000000e+00              
0.002      0.1180258  0.0000000e+00              
0.004      0.1180258  0.0000000e+00              
0.006      0.1180258  0.0000000e+00              
0.008      0.1180258  0.0000000e+00              
0.01      0.1180258  0.0000000e+00              
0.012      0.1180258  0.0000000e+00              
0.014      0.1180258  0.0000000e+00              
0.016      0.1180258  0.0000000e+00              
0.018      0.1180258  0.0000000e+00              
0.02      0.1180258  0.0000000e+00              
0.022      0.1180258  0.0000000e+00              
0.024      0.1180258  0.0000000e+00              
0.026      0.1180258  0.0000000e+00              
0.028      0.1180258  0.0000000e+00              
0.03      0.1180258  0.0000000e+00              
0.032      0.1180258  0.0000000e+00              
0.034      0.1180258  0.0000000e+00              
0.036      0.1180258  0.0000000e+00              
0.038      0.1180258  0.0000000e+00              
0.04      0.1180258  0.0000000e+00              
0.042      0.1180258  0.0000000e+00              
0.044      0.1180258  0.0000000e+00              
0.046      0.1180258  0.0000000e+00              
0.048      0.1180258  0.0000000e+00              
0.05      0.1180258  0.0000000e+00              
0.052      0.1180258  0.0000000e+00              
0.054      0.1180258  0.0000000e+00              
0.056      0.1180258  0.0000000e+00              
0.058      0.1180258  0.0000000e+00              
0.06      0.1180258  0.0000000e+00              
0.062      0.1180258  0.0000000e+00              
0.064      0.1180258  0.0000000e+00              
0.066      0.1180258  0.0000000e+00              
0.068      0.1180258  0.0000000e+00              
0.07      0.1180258  0.0000000e+00              
0.072      0.1180258  0.0000000e+00              
0.074      0.1180258  0.0000000e+00              
0.076      0.1180258  0.0000000e+00              
0.078      0.1180258  0.0000000e+00              
0.08      0.1180258  0.0000000e+00              
0.082      0.1180258  0.0000000e+00              
0.084      0.1180258  0.0000000e+00              
0.086      0.1180258  0.0000000e+00              
0.088      0.1180258  0.0000000e+00              
0.09      0.1180258  0.0000000e+00              
0.092      0.1180258  0.0000000e+00              
0.094      0.1180258  0.0000000e+00              
0.096      0.1180258  0.0000000e+00              
0.098      0.1180258  0.0000000e+00              
0.1      0.1180258  0.0000000e+00              
0.101      0.1180258  0.0000000e+00              
0.102      0.1180258  0.0000000e+00              
0      0.1204358  0.0000000e+00              
0.002      0.1204358  0.0000000e+00              
0.004      0.1204358  0.0000000e+00              
0.006      0.1204358  0.0000000e+00              
0.008      0.1204358  0.0000000e+00              
0.01      0.1204358  0.0000000e+00              
0.012      0.1204358  0.0000000e+00              
0.014      0.1204358  0.0000000e+00              
0.016      0.1204358  0.0000000e+00              
0.018      0.1204358  0.0000000e+00              
0.02      0.1204358  0.0000000e+00              
0.022      0.1204358  0.0000000e+00              
0.024      0.1204358  0.0000000e+00              
0.026      0.1204358  0.0000000e+00              
0.028      0.1204358  0.0000000e+00              
0.03      0.1204358  0.0000000e+00              
0.032      0.1204358  0.0000000e+00              
0.034      0.1204358  0.0000000e+00              
0.036      0.1204358  0.0000000e+00              
0.038      0.1204358  0.0000000e+00              
0.04      0.1204358  0.0000000e+00              
0.042      0.1204358  0.0000000e+00              
0.044      0.1204358  0.0000000e+00              
0.046      0.1204358  0.0000000e+00              
0.048      0.1204358  0.0000000e+00              
0.05      0.1204358  0.0000000e+00              
0.052      0.1204358  0.0000000e+00              
0.054      0.1204358  0.0000000e+00              
0.056      0.1204358  0.0000000e+00              
0.058      0.1204358  0.0000000e+00              
0.06      0.1204358  0.0000000e+00              
0.062      0.1204358  0.0000000e+00              
0.064      0.1204358  0.0000000e+00              
0.066      0.1204358  0.0000000e+00              
0.068      0.1204358  0.0000000e+00              
0.07      0.1204358  0.0000000e+00              
0.072      0.1204358  0.0000000e+00              
0.074      0.1204358  0.0000000e+00              
0.076      0.1204358  0.0000000e+00              
0.078      0.1204358  0.0000000e+00              
0.08      0.1204358  0.0000000e+00              
0.082      0.1204358  0.0000000e+00              
0.084      0.1204358  0.0000000e+00              
0.086      0.1204358  0.0000000e+00              
0.088      0.1204358  0.0000000e+00              
0.09      0.1204358  0.0000000e+00              
0.092      0.1204358  0.0000000e+00              
0.094      0.1204358  0.0000000e+00              
0.096      0.1204358  0.0000000e+00              
0.098      0.1204358  0.0000000e+00              
0.1      0.1204358  0.0000000e+00              
0.101      0.1204358  0.0000000e+00              
0.102      0.1204358  0.0000000e+00              
0      0.1228698  0.0000000e+00              
0.002      0.1228698  0.0000000e+00              
0.004      0.1228698  0.0000000e+00              
0.006      0.1228698  0.0000000e+00              
0.008      0.1228698  0.0000000e+00              
0.01      0.1228698  0.0000000e+00              
0.012      0.1228698  0.0000000e+00              
0.014      0.1228698  0.0000000e+00              
0.016      0.1228698  0.0000000e+00              
0.018      0.1228698  0.0000000e+00              
0.02      0.1228698  0.0000000e+00              
0.022      0.1228698  0.0000000e+00              
0.024      0.1228698  0.0000000e+00              
0.026      0.1228698  0.0000000e+00              
0.028      0.1228698  0.0000000e+00              
0.03      0.1228698  0.0000000e+00              
0.032      0.1228698  0.0000000e+00              
0.034      0.1228698  0.0000000e+00              
0.036      0.1228698  0.0000000e+00              
0.038      0.1228698  0.0000000e+00              
0.04      0.1228698  0.0000000e+00              
0.042      0.1228698  0.0000000e+00              
0.044      0.1228698  0.0000000e+00              
0.046      0.1228698  0.0000000e+00              
0.048      0.1228698  0.0000000e+00              
0.05      0.1228698  0.0000000e+00              
0.052      0.1228698  0.0000000e+00              
0.054      0.1228698  0.0000000e+00              
0.056      0.1228698  0.0000000e+00              
0.058      0.1228698  0.0000000e+00              
0.06      0.1228698  0.0000000e+00              
0.062      0.1228698  0.0000000e+00              
0.064      0.1228698  0.0000000e+00              
0.066      0.1228698  0.0000000e+00              
0.068      0.1228698  0.0000000e+00              
0.07      0.1228698  0.0000000e+00              
0.072      0.1228698  0.0000000e+00              
0.074      0.1228698  0.0000000e+00              
0.076      0.1228698  0.0000000e+00              
0.078      0.1228698  0.0000000e+00              
0.08      0.1228698  0.0000000e+00              
0.082      0.1228698  0.0000000e+00              
0.084      0.1228698  0.0000000e+00              
0.086      0.1228698  0.0000000e+00              
0.088      0.1228698  0.0000000e+00              
0.09      0.1228698  0.0000000e+00              
0.092      0.1228698  0.0000000e+00              
0.094      0.1228698  0.0000000e+00              
0.096      0.1228698  0.0000000e+00              
0.098      0.1228698  0.0000000e+00              
0.1      0.1228698  0.0000000e+00              
0.101      0.1228698  0.0000000e+00              
0.102      0.1228698  0.0000000e+00              
0      0.1253281  0.0000000e+00              
0.002      0.1253281  0.0000000e+00              
0.004      0.1253281  0.0000000e+00              
0.006      0.1253281  0.0000000e+00              
0.008      0.1253281  0.0000000e+00              
0.01      0.1253281  0.0000000e+00              
0.012      0.1253281  0.0000000e+00              
0.014      0.1253281  0.0000000e+00              
0.016      0.1253281  0.0000000e+00              
0.018      0.1253281  0.0000000e+00              
0.02      0.1253281  0.0000000e+00              
0.022      0.1253281  0.0000000e+00              
0.024      0.1253281  0.0000000e+00              
0.026      0.1253281  0.0000000e+00              
0.028      0.1253281  0.0000000e+00              
0.03      0.1253281  0.0000000e+00              
0.032      0.1253281  0.0000000e+00              
0.034      0.1253281  0.0000000e+00              
0.036      0.1253281  0.0000000e+00              
0.038      0.1253281  0.0000000e+00              
0.04      0.1253281  0.0000000e+00              
0.042      0.1253281  0.0000000e+00              
0.044      0.1253281  0.0000000e+00              
0.046      0.1253281  0.0000000e+00              
0.048      0.1253281  0.0000000e+00              
0.05      0.1253281  0.0000000e+00              
0.052      0.1253281  0.0000000e+00              
0.054      0.1253281  0.0000000e+00              
0.056      0.1253281  0.0000000e+00              
0.058      0.1253281  0.0000000e+00              
0.06      0.1253281  0.0000000e+00              
0.062      0.1253281  0.0000000e+00              
0.064      0.1253281  0.0000000e+00              
0.066      0.1253281  0.0000000e+00              
0.068      0.1253281  0.0000000e+00              
0.07      0.1253281  0.0000000e+00              
0.072      0.1253281  0.0000000e+00              
0.074      0.1253281  0.0000000e+00              
0.076      0.1253281  0.0000000e+00              
0.078      0.1253281  0.0000000e+00              
0.08      0.1253281  0.0000000e+00              
0.082      0.1253281  0.0000000e+00              
0.084      0.1253281  0.0000000e+00              
0.086      0.1253281  0.0000000e+00              
0.088      0.1253281  0.0000000e+00              
0.09      0.1253281  0.0000000e+00              
0.092      0.1253281  0.0000000e+00              
0.094      0.1253281  0.0000000e+00              
0.096      0.1253281  0.0000000e+00              
0.098      0.1253281  0.0000000e+00              
0.1      0.1253281  0.0000000e+00              
0.101      0.1253281  0.0000000e+00              
0.102      0.1253281  0.0000000e+00              
0      0.1278111  0.0000000e+00              
0.002      0.1278111  0.0000000e+00              
0.004      0.1278111  0.0000000e+00              
0.006      0.1278111  0.0000000e+00              
0.008      0.1278111  0.0000000e+00              
0.01      0.1278111  0.0000000e+00              
0.012      0.1278111  0.0000000e+00              
0.014      0.1278111  0.0000000e+00              
0.016      0.1278111  0.0000000e+00              
0.018      0.1278111  0.0000000e+00              
0.02      0.1278111  0.0000000e+00              
0.022      0.1278111  0.0000000e+00              
0.024      0.1278111  0.0000000e+00              
0.026      0.1278111  0.0000000e+00              
0.028      0.1278111  0.0000000e+00              
0.03      0.1278111  0.0000000e+00              
0.032      0.1278111  0.0000000e+00              
0.034      0.1278111  0.0000000e+00              
0.036      0.1278111  0.0000000e+00              
0.038      0.1278111  0.0000000e+00              
0.04      0.1278111  0.0000000e+00              
0.042      0.1278111  0.0000000e+00              
0.044      0.1278111  0.0000000e+00              
0.046      0.1278111  0.0000000e+00              
0.048      0.1278111  0.0000000e+00              
0.05      0.1278111  0.0000000e+00              
0.052      0.1278111  0.0000000e+00              
0.054      0.1278111  0.0000000e+00              
0.056      0.1278111  0.0000000e+00              
0.058      0.1278111  0.0000000e+00              
0.06      0.1278111  0.0000000e+00              
0.062      0.1278111  0.0000000e+00              
0.064      0.1278111  0.0000000e+00              
0.066      0.1278111  0.0000000e+00              
0.068      0.1278111  0.0000000e+00              
0.07      0.1278111  0.0000000e+00              
0.072      0.1278111  0.0000000e+00              
0.074      0.1278111  0.0000000e+00              
0.076      0.1278111  0.0000000e+00              
0.078      0.1278111  0.0000000e+00              
0.08      0.1278111  0.0000000e+00              
0.082      0.1278111  0.0000000e+00              
0.084      0.1278111  0.0000000e+00              
0.086      0.1278111  0.0000000e+00              
0.088      0.1278111  0.0000000e+00              
0.09      0.1278111  0.0000000e+00              
0.092      0.1278111  0.0000000e+00              
0.094      0.1278111  0.0000000e+00              
0.096      0.1278111  0.0000000e+00              
0.098      0.1278111  0.0000000e+00              
0.1      0.1278111  0.0000000e+00              
0.101      0.1278111  0.0000000e+00              
0.102      0.1278111  0.0000000e+00              
0      0.1303188  0.0000000e+00              
0.002      0.1303188  0.0000000e+00              
0.004      0.1303188  0.0000000e+00              
0.006      0.1303188  0.0000000e+00              
0.008      0.1303188  0.0000000e+00              
0.01      0.1303188  0.0000000e+00              
0.012      0.1303188  0.0000000e+00              
0.014      0.1303188  0.0000000e+00              
0.016      0.1303188  0.0000000e+00              
0.018      0.1303188  0.0000000e+00              
0.02      0.1303188  0.0000000e+00              
0.022      0.1303188  0.0000000e+00              
0.024      0.1303188  0.0000000e+00              
0.026      0.1303188  0.0000000e+00              
0.028      0.1303188  0.0000000e+00              
0.03      0.1303188  0.0000000e+00              
0.032      0.1303188  0.0000000e+00              
0.034      0.1303188  0.0000000e+00              
0.036      0.1303188  0.0000000e+00              
0.038      0.1303188  0.0000000e+00              
0.04      0.1303188  0.0000000e+00              
0.042      0.1303188  0.0000000e+00              
0.044      0.1303188  0.0000000e+00              
0.046      0.1303188  0.0000000e+00              
0.048      0.1303188  0.0000000e+00              
0.05      0.1303188  0.0000000e+00              
0.052      0.1303188  0.0000000e+00              
0.054      0.1303188  0.0000000e+00              
0.056      0.1303188  0.0000000e+00              
0.058      0.1303188  0.0000000e+00              
0.06      0.1303188  0.0000000e+00              
0.062      0.1303188  0.0000000e+00              
0.064      0.1303188  0.0000000e+00              
0.066      0.1303188  0.0000000e+00              
0.068      0.1303188  0.0000000e+00              
0.07      0.1303188  0.0000000e+00              
0.072      0.1303188  0.0000000e+00              
0.074      0.1303188  0.0000000e+00              
0.076      0.1303188  0.0000000e+00              
0.078      0.1303188  0.0000000e+00              
0.08      0.1303188  0.0000000e+00              
0.082      0.1303188  0.0000000e+00              
0.084      0.1303188  0.0000000e+00              
0.086      0.1303188  0.0000000e+00              
0.088      0.1303188  0.0000000e+00              
0.09      0.1303188  0.0000000e+00              
0.092      0.1303188  0.0000000e+00              
0.094      0.1303188  0.0000000e+00              
0.096      0.1303188  0.0000000e+00              
0.098      0.1303188  0.0000000e+00              
0.1      0.1303188  0.0000000e+00              
0.101      0.1303188  0.0000000e+00              
0.102      0.1303188  0.0000000e+00              
0      0.1328517  0.0000000e+00              
0.002      0.1328517  0.0000000e+00              
0.004      0.1328517  0.0000000e+00              
0.006      0.1328517  0.0000000e+00              
0.008      0.1328517  0.0000000e+00              
0.01      0.1328517  0.0000000e+00              
0.012      0.1328517  0.0000000e+00              
0.014      0.1328517  0.0000000e+00              
0.016      0.1328517  0.0000000e+00              
0.018      0.1328517  0.0000000e+00              
0.02      0.1328517  0.0000000e+00              
0.022      0.1328517  0.0000000e+00              
0.024      0.1328517  0.0000000e+00              
0.026      0.1328517  0.0000000e+00              
0.028      0.1328517  0.0000000e+00              
0.03      0.1328517  0.0000000e+00              
0.032      0.1328517  0.0000000e+00              
0.034      0.1328517  0.0000000e+00              
0.036      0.1328517  0.0000000e+00              
0.038      0.1328517  0.0000000e+00              
0.04      0.1328517  0.0000000e+00              
0.042      0.1328517  0.0000000e+00              
0.044      0.1328517  0.0000000e+00              
0.046      0.1328517  0.0000000e+00              
0.048      0.1328517  0.0000000e+00              
0.05      0.1328517  0.0000000e+00              
0.052      0.1328517  0.0000000e+00              
0.054      0.1328517  0.0000000e+00              
0.056      0.1328517  0.0000000e+00              
0.058      0.1328517  0.0000000e+00              
0.06      0.1328517  0.0000000e+00              
0.062      0.1328517  0.0000000e+00              
0.064      0.1328517  0.0000000e+00              
0.066      0.1328517  0.0000000e+00              
0.068      0.1328517  0.0000000e+00              
0.07      0.1328517  0.0000000e+00              
0.072      0.1328517  0.0000000e+00              
0.074      0.1328517  0.0000000e+00              
0.076      0.1328517  0.0000000e+00              
0.078      0.1328517  0.0000000e+00              
0.08      0.1328517  0.0000000e+00              
0.082      0.1328517  0.0000000e+00              
0.084      0.1328517  0.0000000e+00              
0.086      0.1328517  0.0000000e+00              
0.088      0.1328517  0.0000000e+00              
0.09      0.1328517  0.0000000e+00              
0.092      0.1328517  0.0000000e+00              
0.094      0.1328517  0.0000000e+00              
0.096      0.1328517  0.0000000e+00              
0.098      0.1328517  0.0000000e+00              
0.1      0.1328517  0.0000000e+00              
0.101      0.1328517  0.0000000e+00              
0.102      0.1328517  0.0000000e+00              
0      0.1354099  0.0000000e+00              
0.002      0.1354099  0.0000000e+00              
0.004      0.1354099  0.0000000e+00              
0.006      0.1354099  0.0000000e+00              
0.008      0.1354099  0.0000000e+00              
0.01      0.1354099  0.0000000e+00              
0.012      0.1354099  0.0000000e+00              
0.014      0.1354099  0.0000000e+00              
0.016      0.1354099  0.0000000e+00              
0.018      0.1354099  0.0000000e+00              
0.02      0.1354099  0.0000000e+00              
0.022      0.1354099  0.0000000e+00              
0.024      0.1354099  0.0000000e+00              
0.026      0.1354099  0.0000000e+00              
0.028      0.1354099  0.0000000e+00              
0.03      0.1354099  0.0000000e+00              
0.032      0.1354099  0.0000000e+00              
0.034      0.1354099  0.0000000e+00              
0.036      0.1354099  0.0000000e+00              
0.038      0.1354099  0.0000000e+00              
0.04      0.1354099  0.0000000e+00              
0.042      0.1354099  0.0000000e+00              
0.044      0.1354099  0.0000000e+00              
0.046      0.1354099  0.0000000e+00              
0.048      0.1354099  0.0000000e+00              
0.05      0.1354099  0.0000000e+00              
0.052      0.1354099  0.0000000e+00              
0.054      0.1354099  0.0000000e+00              
0.056      0.1354099  0.0000000e+00              
0.058      0.1354099  0.0000000e+00              
0.06      0.1354099  0.0000000e+00              
0.062      0.1354099  0.0000000e+00              
0.064      0.1354099  0.0000000e+00              
0.066      0.1354099  0.0000000e+00              
0.068      0.1354099  0.0000000e+00              
0.07      0.1354099  0.0000000e+00              
0.072      0.1354099  0.0000000e+00              
0.074      0.1354099  0.0000000e+00              
0.076      0.1354099  0.0000000e+00              
0.078      0.1354099  0.0000000e+00              
0.08      0.1354099  0.0000000e+00              
0.082      0.1354099  0.0000000e+00              
0.084      0.1354099  0.0000000e+00              
0.086      0.1354099  0.0000000e+00              
0.088      0.1354099  0.0000000e+00              
0.09      0.1354099  0.0000000e+00              
0.092      0.1354099  0.0000000e+00              
0.094      0.1354099  0.0000000e+00              
0.096      0.1354099  0.0000000e+00              
0.098      0.1354099  0.0000000e+00              
0.1      0.1354099  0.0000000e+00              
0.101      0.1354099  0.0000000e+00              
0.102      0.1354099  0.0000000e+00              
0      0.1379936  0.0000000e+00              
0.002      0.1379936  0.0000000e+00              
0.004      0.1379936  0.0000000e+00              
0.006      0.1379936  0.0000000e+00              
0.008      0.1379936  0.0000000e+00              
0.01      0.1379936  0.0000000e+00              
0.012      0.1379936  0.0000000e+00              
0.014      0.1379936  0.0000000e+00              
0.016      0.1379936  0.0000000e+00              
0.018      0.1379936  0.0000000e+00              
0.02      0.1379936  0.0000000e+00              
0.022      0.1379936  0.0000000e+00              
0.024      0.1379936  0.0000000e+00              
0.026      0.1379936  0.0000000e+00              
0.028      0.1379936  0.0000000e+00              
0.03      0.1379936  0.0000000e+00              
0.032      0.1379936  0.0000000e+00              
0.034      0.1379936  0.0000000e+00              
0.036      0.1379936  0.0000000e+00              
0.038      0.1379936  0.0000000e+00              
0.04      0.1379936  0.0000000e+00              
0.042      0.1379936  0.0000000e+00              
0.044      0.1379936  0.0000000e+00              
0.046      0.1379936  0.0000000e+00              
0.048      0.1379936  0.0000000e+00              
0.05      0.1379936  0.0000000e+00              
0.052      0.1379936  0.0000000e+00              
0.054      0.1379936  0.0000000e+00              
0.056      0.1379936  0.0000000e+00              
0.058      0.1379936  0.0000000e+00              
0.06      0.1379936  0.0000000e+00              
0.062      0.1379936  0.0000000e+00              
0.064      0.1379936  0.0000000e+00              
0.066      0.1379936  0.0000000e+00              
0.068      0.1379936  0.0000000e+00              
0.07      0.1379936  0.0000000e+00              
0.072      0.1379936  0.0000000e+00              
0.074      0.1379936  0.0000000e+00              
0.076      0.1379936  0.0000000e+00              
0.078      0.1379936  0.0000000e+00              
0.08      0.1379936  0.0000000e+00              
0.082      0.1379936  0.0000000e+00              
0.084      0.1379936  0.0000000e+00              
0.086      0.1379936  0.0000000e+00              
0.088      0.1379936  0.0000000e+00              
0.09      0.1379936  0.0000000e+00              
0.092      0.1379936  0.0000000e+00              
0.094      0.1379936  0.0000000e+00              
0.096      0.1379936  0.0000000e+00              
0.098      0.1379936  0.0000000e+00              
0.1      0.1379936  0.0000000e+00              
0.101      0.1379936  0.0000000e+00              
0.102      0.1379936  0.0000000e+00              
0      0.1406032  0.0000000e+00              
0.002      0.1406032  0.0000000e+00              
0.004      0.1406032  0.0000000e+00              
0.006      0.1406032  0.0000000e+00              
0.008      0.1406032  0.0000000e+00              
0.01      0.1406032  0.0000000e+00              
0.012      0.1406032  0.0000000e+00              
0.014      0.1406032  0.0000000e+00              
0.016      0.1406032  0.0000000e+00              
0.018      0.1406032  0.0000000e+00              
0.02      0.1406032  0.0000000e+00              
0.022      0.1406032  0.0000000e+00              
0.024      0.1406032  0.0000000e+00              
0.026      0.1406032  0.0000000e+00              
0.028      0.1406032  0.0000000e+00              
0.03      0.1406032  0.0000000e+00              
0.032      0.1406032  0.0000000e+00              
0.034      0.1406032  0.0000000e+00              
0.036      0.1406032  0.0000000e+00              
0.038      0.1406032  0.0000000e+00              
0.04      0.1406032  0.0000000e+00              
0.042      0.1406032  0.0000000e+00              
0.044      0.1406032  0.0000000e+00              
0.046      0.1406032  0.0000000e+00              
0.048      0.1406032  0.0000000e+00              
0.05      0.1406032  0.0000000e+00              
0.052      0.1406032  0.0000000e+00              
0.054      0.1406032  0.0000000e+00              
0.056      0.1406032  0.0000000e+00              
0.058      0.1406032  0.0000000e+00              
0.06      0.1406032  0.0000000e+00              
0.062      0.1406032  0.0000000e+00              
0.064      0.1406032  0.0000000e+00              
0.066      0.1406032  0.0000000e+00              
0.068      0.1406032  0.0000000e+00              
0.07      0.1406032  0.0000000e+00              
0.072      0.1406032  0.0000000e+00              
0.074      0.1406032  0.0000000e+00              
0.076      0.1406032  0.0000000e+00              
0.078      0.1406032  0.0000000e+00              
0.08      0.1406032  0.0000000e+00              
0.082      0.1406032  0.0000000e+00              
0.084      0.1406032  0.0000000e+00              
0.086      0.1406032  0.0000000e+00              
0.088      0.1406032  0.0000000e+00              
0.09      0.1406032  0.0000000e+00              
0.092      0.1406032  0.0000000e+00              
0.094      0.1406032  0.0000000e+00              
0.096      0.1406032  0.0000000e+00              
0.098      0.1406032  0.0000000e+00              
0.1      0.1406032  0.0000000e+00              
0.101      0.1406032  0.0000000e+00              
0.102      0.1406032  0.0000000e+00              
0      0.1432389  0.0000000e+00              
0.002      0.1432389  0.0000000e+00              
0.004      0.1432389  0.0000000e+00              
0.006      0.1432389  0.0000000e+00              
0.008      0.1432389  0.0000000e+00              
0.01      0.1432389  0.0000000e+00              
0.012      0.1432389  0.0000000e+00              
0.014      0.1432389  0.0000000e+00              
0.016      0.1432389  0.0000000e+00              
0.018      0.1432389  0.0000000e+00              
0.02      0.1432389  0.0000000e+00              
0.022      0.1432389  0.0000000e+00              
0.024      0.1432389  0.0000000e+00              
0.026      0.1432389  0.0000000e+00              
0.028      0.1432389  0.0000000e+00              
0.03      0.1432389  0.0000000e+00              
0.032      0.1432389  0.0000000e+00              
0.034      0.1432389  0.0000000e+00              
0.036      0.1432389  0.0000000e+00              
0.038      0.1432389  0.0000000e+00              
0.04      0.1432389  0.0000000e+00              
0.042      0.1432389  0.0000000e+00              
0.044      0.1432389  0.0000000e+00              
0.046      0.1432389  0.0000000e+00              
0.048      0.1432389  0.0000000e+00              
0.05      0.1432389  0.0000000e+00              
0.052      0.1432389  0.0000000e+00              
0.054      0.1432389  0.0000000e+00              
0.056      0.1432389  0.0000000e+00              
0.058      0.1432389  0.0000000e+00              
0.06      0.1432389  0.0000000e+00              
0.062      0.1432389  0.0000000e+00              
0.064      0.1432389  0.0000000e+00              
0.066      0.1432389  0.0000000e+00              
0.068      0.1432389  0.0000000e+00              
0.07      0.1432389  0.0000000e+00              
0.072      0.1432389  0.0000000e+00              
0.074      0.1432389  0.0000000e+00              
0.076      0.1432389  0.0000000e+00              
0.078      0.1432389  0.0000000e+00              
0.08      0.1432389  0.0000000e+00              
0.082      0.1432389  0.0000000e+00              
0.084      0.1432389  0.0000000e+00              
0.086      0.1432389  0.0000000e+00              
0.088      0.1432389  0.0000000e+00              
0.09      0.1432389  0.0000000e+00              
0.092      0.1432389  0.0000000e+00              
0.094      0.1432389  0.0000000e+00              
0.096      0.1432389  0.0000000e+00              
0.098      0.1432389  0.0000000e+00              
0.1      0.1432389  0.0000000e+00              
0.101      0.1432389  0.0000000e+00              
0.102      0.1432389  0.0000000e+00              
0       0.145901  0.0000000e+00              
0.002       0.145901  0.0000000e+00              
0.004       0.145901  0.0000000e+00              
0.006       0.145901  0.0000000e+00              
0.008       0.145901  0.0000000e+00              
0.01       0.145901  0.0000000e+00              
0.012       0.145901  0.0000000e+00              
0.014       0.145901  0.0000000e+00              
0.016       0.145901  0.0000000e+00              
0.018       0.145901  0.0000000e+00              
0.02       0.145901  0.0000000e+00              
0.022       0.145901  0.0000000e+00              
0.024       0.145901  0.0000000e+00              
0.026       0.145901  0.0000000e+00              
0.028       0.145901  0.0000000e+00              
0.03       0.145901  0.0000000e+00              
0.032       0.145901  0.0000000e+00              
0.034       0.145901  0.0000000e+00              
0.036       0.145901  0.0000000e+00              
0.038       0.145901  0.0000000e+00              
0.04       0.145901  0.0000000e+00              
0.042       0.145901  0.0000000e+00              
0.044       0.145901  0.0000000e+00              
0.046       0.145901  0.0000000e+00              
0.048       0.145901  0.0000000e+00              
0.05       0.145901  0.0000000e+00              
0.052       0.145901  0.0000000e+00              
0.054       0.145901  0.0000000e+00              
0.056       0.145901  0.0000000e+00              
0.058       0.145901  0.0000000e+00              
0.06       0.145901  0.0000000e+00              
0.062       0.145901  0.0000000e+00              
0.064       0.145901  0.0000000e+00              
0.066       0.145901  0.0000000e+00              
0.068       0.145901  0.0000000e+00              
0.07       0.145901  0.0000000e+00              
0.072       0.145901  0.0000000e+00              
0.074       0.145901  0.0000000e+00              
0.076       0.145901  0.0000000e+00              
0.078       0.145901  0.0000000e+00              
0.08       0.145901  0.0000000e+00              
0.082       0.145901  0.0000000e+00              
0.084       0.145901  0.0000000e+00              
0.086       0.145901  0.0000000e+00              
0.088       0.145901  0.0000000e+00              
0.09       0.145901  0.0000000e+00              
0.092       0.145901  0.0000000e+00              
0.094       0.145901  0.0000000e+00              
0.096       0.145901  0.0000000e+00              
0.098       0.145901  0.0000000e+00              
0.1       0.145901  0.0000000e+00              
0.101       0.145901  0.0000000e+00              
0.102       0.145901  0.0000000e+00              
0      0.1485896  0.0000000e+00              
0.002      0.1485896  0.0000000e+00              
0.004      0.1485896  0.0000000e+00              
0.006      0.1485896  0.0000000e+00              
0.008      0.1485896  0.0000000e+00              
0.01      0.1485896  0.0000000e+00              
0.012      0.1485896  0.0000000e+00              
0.014      0.1485896  0.0000000e+00              
0.016      0.1485896  0.0000000e+00              
0.018      0.1485896  0.0000000e+00              
0.02      0.1485896  0.0000000e+00              
0.022      0.1485896  0.0000000e+00              
0.024      0.1485896  0.0000000e+00              
0.026      0.1485896  0.0000000e+00              
0.028      0.1485896  0.0000000e+00              
0.03      0.1485896  0.0000000e+00              
0.032      0.1485896  0.0000000e+00              
0.034      0.1485896  0.0000000e+00              
0.036      0.1485896  0.0000000e+00              
0.038      0.1485896  0.0000000e+00              
0.04      0.1485896  0.0000000e+00              
0.042      0.1485896  0.0000000e+00              
0.044      0.1485896  0.0000000e+00              
0.046      0.1485896  0.0000000e+00              
0.048      0.1485896  0.0000000e+00              
0.05      0.1485896  0.0000000e+00              
0.052      0.1485896  0.0000000e+00              
0.054      0.1485896  0.0000000e+00              
0.056      0.1485896  0.0000000e+00              
0.058      0.1485896  0.0000000e+00              
0.06      0.1485896  0.0000000e+00              
0.062      0.1485896  0.0000000e+00              
0.064      0.1485896  0.0000000e+00              
0.066      0.1485896  0.0000000e+00              
0.068      0.1485896  0.0000000e+00              
0.07      0.1485896  0.0000000e+00              
0.072      0.1485896  0.0000000e+00              
0.074      0.1485896  0.0000000e+00              
0.076      0.1485896  0.0000000e+00              
0.078      0.1485896  0.0000000e+00              
0.08      0.1485896  0.0000000e+00              
0.082      0.1485896  0.0000000e+00              
0.084      0.1485896  0.0000000e+00              
0.086      0.1485896  0.0000000e+00              
0.088      0.1485896  0.0000000e+00              
0.09      0.1485896  0.0000000e+00              
0.092      0.1485896  0.0000000e+00              
0.094      0.1485896  0.0000000e+00              
0.096      0.1485896  0.0000000e+00              
0.098      0.1485896  0.0000000e+00              
